id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link,retweet,user_rt,mentions
1041841099906662400,2018-09-17,19:07:29,CDT,1551675601,mattyjbrannon,@ALBY_LAD This could be u @omfgfaye,0,0,0,,,https://twitter.com/mattyjbrannon/status/1041841099906662400,,None,"ALBY_LAD,omfgfaye"
1041833648721416192,2018-09-17,18:37:52,CDT,833372309469720576,Andrez_dll,@nichegamer Based.,0,0,0,,,https://twitter.com/Andrez_dll/status/1041833648721416192,,None,nichegamer
1041829941728497665,2018-09-17,18:23:09,CDT,799036475065139200,aleppo_breaking,#CivilDefense teams rushed to help the wounded and retrieve bodies from under the rubble,0,0,0,,#CivilDefense,https://twitter.com/aleppo_breaking/status/1041829941728497665,,None,
1041816193382985729,2018-09-17,17:28:31,CDT,302220373,botts___,Rolling Stones - Potted Shrimp (instrumental)  https://youtu.be/0APIkD7ju8g  via @YouTube,0,1,2,,,https://twitter.com/botts___/status/1041816193382985729,,None,YouTube
1041814063687389186,2018-09-17,17:20:03,CDT,302220373,botts___,@OpusckiSulains idem,0,0,3,,,https://twitter.com/botts___/status/1041814063687389186,,None,OpusckiSulains
1041813963846168583,2018-09-17,17:19:39,CDT,394453938,KPF2013,"Anyone trying to be Bae-by Shark, Doo Doo Doo?? 🦈",0,0,2,,,https://twitter.com/KPF2013/status/1041813963846168583,,None,
1041812068150722561,2018-09-17,17:12:07,CDT,3137940570,tk14674,@chowdhryzan123 that’s the yanks they ain’t part of ur society,1,0,1,,,https://twitter.com/tk14674/status/1041812068150722561,,None,chowdhryzan123
1041811600854994944,2018-09-17,17:10:16,CDT,3137940570,tk14674,this is what u meant by chatting utter shite on twitter yh ? https://twitter.com/chowdhryzan123/status/1041769383314501632 …,1,0,1,,,https://twitter.com/tk14674/status/1041811600854994944,,None,
1041808049424556033,2018-09-17,16:56:09,CDT,288134934,lintlvieno,@onlmaps what do the belgium call the dürum then?,1,0,0,,,https://twitter.com/lintlvieno/status/1041808049424556033,,None,onlmaps
1041807638479233024,2018-09-17,16:54:31,CDT,761010433939603456,HopeAust24,@sarahrobison10 Love u,1,0,1,,,https://twitter.com/HopeAust24/status/1041807638479233024,,None,sarahrobison10
1041804818782867456,2018-09-17,16:43:19,CDT,65918011,razanammaneh,@ella1000xxx Have best times with them,0,0,0,,,https://twitter.com/razanammaneh/status/1041804818782867456,,None,ella1000xxx
1041786083816693762,2018-09-17,15:28:52,CDT,1551675601,mattyjbrannon,Will Bonkers ever not be an absolute banger? I think not,0,2,4,,,https://twitter.com/mattyjbrannon/status/1041786083816693762,,None,
1041783571013349376,2018-09-17,15:18:53,CDT,3116811566,Hisham_h_m,@Nawaroliver The buffer zone looks bigger than Idlib!,0,0,0,,,https://twitter.com/Hisham_h_m/status/1041783571013349376,,None,Nawaroliver
1041780812344184832,2018-09-17,15:07:55,CDT,833372309469720576,Andrez_dll,"@WildGoose1776 This makes me sad.Look at his eyes, Venom Snake suffered less.",0,0,0,,,https://twitter.com/Andrez_dll/status/1041780812344184832,,None,WildGoose1776
1041780721281589248,2018-09-17,15:07:33,CDT,91569825,dia3alshams,"I liked a @YouTube video  http://youtu.be/VWs7kBNep1k?a  Things You Do When You're Home Alone | Facts, DIY Life Hacks & DIY Crafts by Blossom",0,0,0,,,https://twitter.com/dia3alshams/status/1041780721281589248,,None,YouTube
1041776945434959872,2018-09-17,14:52:33,CDT,248372134,AboSeFo,Just posted a photo @ Technology World  https://www.instagram.com/p/Bn1vJ4rHTAq/?utm_source=ig_twitter_share&igshid=1mzg2a5ikk37e …,0,0,0,,,https://twitter.com/AboSeFo/status/1041776945434959872,,None,
1041768210440364033,2018-09-17,14:17:51,CDT,862686193,yasseralhaji1,Big explosion in lattakia and Tartous..few minutes ago ..,0,2,2,,,https://twitter.com/yasseralhaji1/status/1041768210440364033,,None,
1041763261249736704,2018-09-17,13:58:11,CDT,302220373,botts___,@daorapfvr @Amanda36080784 meldels honey!,0,0,1,,,https://twitter.com/botts___/status/1041763261249736704,,None,"Amanda36080784,daorapfvr"
1041760734466719744,2018-09-17,13:48:08,CDT,799036475065139200,aleppo_breaking,Scenes like these have been killed & more than 60 injuries,0,0,0,,,https://twitter.com/aleppo_breaking/status/1041760734466719744,,None,
1041759273053810688,2018-09-17,13:42:20,CDT,140809950,hamodysweed,I posted a new video to Facebook  https://www.facebook.com/hamodysweed/videos/1976773479038889/ …,0,0,0,,,https://twitter.com/hamodysweed/status/1041759273053810688,,None,
1041755801663270912,2018-09-17,13:28:32,CDT,862686193,yasseralhaji1,The new agreement.. if it last ??? pic.twitter.com/LXGHSCk52g,1,0,1,,,https://twitter.com/yasseralhaji1/status/1041755801663270912,,None,
1041754882921914374,2018-09-17,13:24:53,CDT,720593019431469057,ZouhirAlShimale,"Russian and Turkish forces will patrol the demilitarised zone. Radical rebel groups, including Al-Nusra Front, will withdraw from the zone, and heavy weapons held by Syrian rebels in Idlib city should be handed over by October 10. https://www.middleeasteye.net/Erdogan-Putin-Sochi-Idlib-demilitarised-zone-rebels …",0,4,2,,,https://twitter.com/ZouhirAlShimale/status/1041754882921914374,,None,
1041754628491276288,2018-09-17,13:23:52,CDT,140809950,hamodysweed,I posted a new video to Facebook  https://www.facebook.com/hamodysweed/videos/1976755295707374/ …,0,0,0,,,https://twitter.com/hamodysweed/status/1041754628491276288,,None,
1041753347366236162,2018-09-17,13:18:47,CDT,140809950,hamodysweed,I posted a new video to Facebook  https://www.facebook.com/hamodysweed/videos/1976747109041526/ …,0,0,0,,,https://twitter.com/hamodysweed/status/1041753347366236162,,None,
1041749033163866122,2018-09-17,13:01:38,CDT,302220373,botts___,@AhLineeee andressa urach?,1,0,1,,,https://twitter.com/botts___/status/1041749033163866122,,None,AhLineeee
1041747594706210817,2018-09-17,12:55:55,CDT,140809950,hamodysweed,I posted a new video to Facebook  https://www.facebook.com/hamodysweed/videos/1976723102377260/ …,0,0,0,,,https://twitter.com/hamodysweed/status/1041747594706210817,,None,
1041746656235061248,2018-09-17,12:52:12,CDT,97017516,syriani_,Road intersections where theirs no traffic light and its up to drivers to organize themselves is where human decency is truly tested. And most humans are absolute cunts.,0,0,4,,,https://twitter.com/syriani_/status/1041746656235061248,,None,
1041744853464432643,2018-09-17,12:45:02,CDT,97017516,syriani_,"Hahah I've slid before, might do it again — More than welcome https://curiouscat.me/syriani_/post/652685616?1537206301 …",0,0,0,,,https://twitter.com/syriani_/status/1041744853464432643,,None,
1041744074368212993,2018-09-17,12:41:56,CDT,443962335,amaljudeno3,@GSKINOT @yazjazyaz PUMKIN IS KEEP WAIST CONTROL,0,1,1,,,https://twitter.com/amaljudeno3/status/1041744074368212993,,None,"yazjazyaz,GSKINOT"
1041743744465137664,2018-09-17,12:40:38,CDT,140809950,hamodysweed,I posted a new video to Facebook  https://www.facebook.com/hamodysweed/videos/1976699629046274/ …,0,0,0,,,https://twitter.com/hamodysweed/status/1041743744465137664,,None,
1041732824238358530,2018-09-17,11:57:14,CDT,302220373,botts___,@capitalist_ant here we go again https://twitter.com/SpaceToday1/status/1041730906266980353 …,1,0,0,,,https://twitter.com/botts___/status/1041732824238358530,,None,capitalist_ant
1041731276494053376,2018-09-17,11:51:05,CDT,97017516,syriani_,@VimtoBaba Ah I completely forgot we're not used to Netflix and such first world technology advancements here 😂but ill appreciate it Tommy!,0,0,1,,,https://twitter.com/syriani_/status/1041731276494053376,,None,VimtoBaba
1041730128626237448,2018-09-17,11:46:31,CDT,97017516,syriani_,@VimtoBaba Getting to it my man. I guess you can provide a good website for series with subtitles then?,1,0,1,,,https://twitter.com/syriani_/status/1041730128626237448,,None,VimtoBaba
1041729553826295810,2018-09-17,11:44:14,CDT,1551675601,mattyjbrannon,Euron in the books >>>>>> Euron in the show https://twitter.com/SerASOIAF/status/1041674519226789892 …,0,0,1,,,https://twitter.com/mattyjbrannon/status/1041729553826295810,,None,
1041728479409172480,2018-09-17,11:39:58,CDT,97017516,syriani_,"@VimtoBaba He definitely is! Second episode of S2 and im loving it, despite the difficulty of understanding some of the accents. Enjoying the introduction of Tom Hardy too",1,0,1,,,https://twitter.com/syriani_/status/1041728479409172480,,None,VimtoBaba
1041728012897669120,2018-09-17,11:38:07,CDT,97017516,syriani_,"When will Aleppo and Mosul ditch Damascus and Baghdad to create their own upper Mesopotamian federation? — Which Assyrian is this, reveal yourself https://curiouscat.me/syriani_/post/652667871?1537202287 …",0,0,1,,,https://twitter.com/syriani_/status/1041728012897669120,,None,
1041727551180365827,2018-09-17,11:36:17,CDT,97017516,syriani_,@VimtoBaba I guess Freddie Thorne convinced them to work with communists too HAAA,1,0,1,,,https://twitter.com/syriani_/status/1041727551180365827,,None,VimtoBaba
1041727210174996480,2018-09-17,11:34:55,CDT,288134934,lintlvieno,@ElevenSportsIT could you please give an usubtle hint to your program page? i did not find it.,0,0,0,,,https://twitter.com/lintlvieno/status/1041727210174996480,,None,ElevenSportsIT
1041725669565243394,2018-09-17,11:28:48,CDT,97017516,syriani_,Thomas Shelby himself ladies and gentleman https://twitter.com/VimtoBaba/status/1040680288043454464 …,1,1,3,,,https://twitter.com/syriani_/status/1041725669565243394,,None,
1041724920886173696,2018-09-17,11:25:50,CDT,97017516,syriani_,"Are there any Syrian films that you enjoy/remember? — Unfortunately I never had exposure to such things so I dont have any, but soap oprahs were amazing  https://curiouscat.me/syriani_/post/652291077?1537201550 …",0,0,0,,,https://twitter.com/syriani_/status/1041724920886173696,,None,
1041724683706617857,2018-09-17,11:24:53,CDT,97017516,syriani_,"Have you been to Afrin? Experiences? — Nah, only been to a village in the area. My bestfriend/brother is originally from there tho and h...  https://curiouscat.me/syriani_/post/652293040?1537201493 …",0,0,0,,,https://twitter.com/syriani_/status/1041724683706617857,,None,
1041724472062029825,2018-09-17,11:24:03,CDT,97017516,syriani_,"What aspects of Syria have been lost? — Everything, and this is not an oxymoron.  https://curiouscat.me/syriani_/post/652293192?1537201443 …",0,0,0,,,https://twitter.com/syriani_/status/1041724472062029825,,None,
1041724328436543490,2018-09-17,11:23:28,CDT,97017516,syriani_,"You're really interesting and I'd love to have a conversation with you but I feel embarrassed to just do so randomly lol — Im not the boogie man, slide in those DMs  https://curiouscat.me/syriani_/post/652324368?1537201408 …",0,0,0,,,https://twitter.com/syriani_/status/1041724328436543490,,None,
1041724090359447552,2018-09-17,11:22:32,CDT,97017516,syriani_,"In 2011 did you anticipate how it was going to turn out? — I dont mean to be rude, just confused at this ridiculous question because how in the hell am I go...  https://curiouscat.me/syriani_/post/652294678?1537201351 …",0,0,0,,,https://twitter.com/syriani_/status/1041724090359447552,,None,
1041711409506275329,2018-09-17,10:32:08,CDT,799036475065139200,aleppo_breaking,"3 civilians were killed, and many others injured after artillery shelling on #Jısr_alshoughor city in #Idlib countryside",0,0,0,,"#Jısr_alshoughor,#Idlib",https://twitter.com/aleppo_breaking/status/1041711409506275329,,None,
1041711340518350848,2018-09-17,10:31:52,CDT,97017516,syriani_,@acatcalledchris Girl i havent used my CC in months and there are no daily qs for me anymore. I wont discount the therapist mutual idea 😏,0,0,0,,,https://twitter.com/syriani_/status/1041711340518350848,,None,acatcalledchris
1041709715330260992,2018-09-17,10:25:24,CDT,40918114,SSAR_Aleppo,"From 19:21, Tiangong2 will fly over #Aleppo with magnitude -0.5, elevation 82.2 degree  https://ssar.space/s/TIANGONG2/201809171616 … #Tiangong2 pic.twitter.com/rMgCyxeBSj",0,0,0,,"#Aleppo,#Tiangong2",https://twitter.com/SSAR_Aleppo/status/1041709715330260992,,None,
1041707568354217990,2018-09-17,10:16:52,CDT,97017516,syriani_,@acatcalledchris I got the same exact question word for word last night. Which mutual is trying to be our therapist?,1,0,0,,,https://twitter.com/syriani_/status/1041707568354217990,,None,acatcalledchris
1041692188470435840,2018-09-17,09:15:46,CDT,396964956,BabyPrior,An amorous interest gains gravity today. The situation sobers ... More for Cancer  http://bit.ly/yk3b9m ,0,0,0,,,https://twitter.com/BabyPrior/status/1041692188470435840,,None,
1041687051576520704,2018-09-17,08:55:21,CDT,2591449370,basharmannoun,This is Aleppo in 2018.9.11 pic.twitter.com/QQAjOVzn3l,0,0,0,,,https://twitter.com/basharmannoun/status/1041687051576520704,,None,
1041686583903223808,2018-09-17,08:53:29,CDT,1060329679,RandBatal,"I wanted to hold you, i wanted to make it go away , and i wanted to know you, i wanted to make your everything, alright ❤️",1,0,0,,,https://twitter.com/RandBatal/status/1041686583903223808,,None,
1041684313052536832,2018-09-17,08:44:28,CDT,730074920370245633,luusitoe6,Please help me find a guest house or hotel in DbnI suck at these things,0,0,0,,,https://twitter.com/luusitoe6/status/1041684313052536832,,None,
1041681178556805120,2018-09-17,08:32:01,CDT,248372134,AboSeFo,Just posted a photo @ Technology World  https://www.instagram.com/p/Bn1DnJRnchs/?utm_source=ig_twitter_share&igshid=djybl24kiak9 …,0,0,0,,,https://twitter.com/AboSeFo/status/1041681178556805120,,None,
1041679088245723139,2018-09-17,08:23:42,CDT,1003263095668690945,LadentBen,@YoonnsOfficiel Lost,0,0,0,,,https://twitter.com/LadentBen/status/1041679088245723139,,None,YoonnsOfficiel
1041666759428911104,2018-09-17,07:34:43,CDT,283158399,shrayyef4u,"noncommunicable diseases are the world's biggest killers, responsible for 7 out of every 10 deaths worldwide. https://twitter.com/WHO/status/1041639569685393408 …",0,0,0,,,https://twitter.com/shrayyef4u/status/1041666759428911104,,None,
1041657047689965568,2018-09-17,06:56:07,CDT,799036475065139200,aleppo_breaking,A scared cat found himself in a civilian home in #Douma in besieged Eastern #Ghouta.,0,0,0,,"#Douma,#Ghouta",https://twitter.com/aleppo_breaking/status/1041657047689965568,,None,
1041646324372762624,2018-09-17,06:13:31,CDT,248372134,AboSeFo,Just posted a photo @ Technology World  https://www.instagram.com/p/Bn0zw9hnthy/?utm_source=ig_twitter_share&igshid=16v6o7k6qfv08 …,0,0,0,,,https://twitter.com/AboSeFo/status/1041646324372762624,,None,
1041646231343247360,2018-09-17,06:13:09,CDT,248372134,AboSeFo,Just posted a photo @ Technology World  https://www.instagram.com/p/Bn0zuFtHgUb/?utm_source=ig_twitter_share&igshid=1x762zxatuhaa …,0,0,0,,,https://twitter.com/AboSeFo/status/1041646231343247360,,None,
1041644008466997248,2018-09-17,06:04:19,CDT,323777755,mohammedtarrab,Thank you Mr Mark i very happy with you from 8 year  https://www.facebook.com/mohammed.tarrab/videos/1396791587117599/ …,0,0,0,,,https://twitter.com/mohammedtarrab/status/1041644008466997248,,None,
1041631491434766336,2018-09-17,05:14:34,CDT,1043557154,cilekgede,tumbal,0,0,0,,,https://twitter.com/cilekgede/status/1041631491434766336,,None,
1041629428521095168,2018-09-17,05:06:22,CDT,2787876970,scdaleppo,#WhiteHelmets in Afrin area provided medical services. pic.twitter.com/tuDL1Tr2h9,0,11,18,,#WhiteHelmets,https://twitter.com/scdaleppo/status/1041629428521095168,,None,
1041628603581177858,2018-09-17,05:03:06,CDT,720593019431469057,ZouhirAlShimale,Civilian have already started undertaking protection steps in case of another brutal-wave of attacks against their homes via digging caves as shelters whcih will be their only hope to stay alive with their families.#Idlib #Syria pic.twitter.com/BIuxWAKcig,6,52,36,,"#Idlib,#Syria",https://twitter.com/ZouhirAlShimale/status/1041628603581177858,,None,
1041624633789870080,2018-09-17,04:47:19,CDT,720593019431469057,ZouhirAlShimale,Central Asian jihadis dig in for Idlib battle | Asia Times http://www.atimes.com/article/central-asian-jihadis-dig-in-for-idlib-battle/ …,0,1,3,,,https://twitter.com/ZouhirAlShimale/status/1041624633789870080,,None,
1041621314245681152,2018-09-17,04:34:08,CDT,799036475065139200,aleppo_breaking,Raed Saleh head of the Syria Civil Defence and the other 223 volunteers who have been killed in the line of duty.,0,0,0,,,https://twitter.com/aleppo_breaking/status/1041621314245681152,,None,
1041617690258026496,2018-09-17,04:19:44,CDT,547154673,ashedmsh2,I posted a new video to Facebook  https://www.facebook.com/1942sharif/videos/2256877114534385/ …,0,0,0,,,https://twitter.com/ashedmsh2/status/1041617690258026496,,None,
1041616547914178560,2018-09-17,04:15:11,CDT,865226929,rawaa_darwish,Good morning dear friend pic.twitter.com/31sb31ShLH,0,0,4,,,https://twitter.com/rawaa_darwish/status/1041616547914178560,,None,
1041615007786708992,2018-09-17,04:09:04,CDT,547154673,ashedmsh2,I posted a new video to Facebook  https://www.facebook.com/1942sharif/videos/2256873097868120/ …,0,0,0,,,https://twitter.com/ashedmsh2/status/1041615007786708992,,None,
1041612880250953729,2018-09-17,04:00:37,CDT,40918114,SSAR_Aleppo,"Tiangong2 will fly over #Aleppo from 19:21 with magnitude -0.5, elevation 82.2 degree  https://ssar.space/s/TIANGONG2/201809171616 … #Tiangong2 pic.twitter.com/zsnAr4BkP9",0,0,0,,"#Aleppo,#Tiangong2",https://twitter.com/SSAR_Aleppo/status/1041612880250953729,,None,
1041612828434620417,2018-09-17,04:00:25,CDT,40918114,SSAR_Aleppo,"International Space Station will fly over #Aleppo from Sep 18 5:04 with magnitude -3.2, elevation 48.4 degree  https://ssar.space/s/ISS/201809180159 … #ISS pic.twitter.com/TFyIS6wZ8T",0,0,0,,"#Aleppo,#ISS",https://twitter.com/SSAR_Aleppo/status/1041612828434620417,,None,
1041604944841846785,2018-09-17,03:29:05,CDT,160519102,HashemNiazi,@CaseyNeistat @modywattar14 7il 3an his ass ba2a 😅,1,0,0,,,https://twitter.com/HashemNiazi/status/1041604944841846785,,None,"modywattar14,CaseyNeistat"
1041598734197506048,2018-09-17,03:04:24,CDT,783681177165172736,desdealepo,Spanish tears... https://twitter.com/el_pais/status/1041593671358062593 …,0,0,1,,,https://twitter.com/desdealepo/status/1041598734197506048,,None,
1041583061270507520,2018-09-17,02:02:08,CDT,799036475065139200,aleppo_breaking,"2 civilians killed and more than 10 injured so far, after continuous bombing targeting the town.",0,0,1,,,https://twitter.com/aleppo_breaking/status/1041583061270507520,,None,
1041564689887571968,2018-09-17,00:49:08,CDT,799036475065139200,aleppo_breaking,Kafranbel SCD center was targeted civilian areas in the city.,0,0,0,,,https://twitter.com/aleppo_breaking/status/1041564689887571968,,None,
1041554403252158465,2018-09-17,00:08:15,CDT,97017516,syriani_,"Do you have any bad habits? Which? — Short temper (which I think is bipolarity, but havent diagnosed that yet) https://curiouscat.me/syriani_/post/652270905?1537160895 …",0,0,0,,,https://twitter.com/syriani_/status/1041554403252158465,,None,
1041554145461915648,2018-09-17,00:07:14,CDT,97017516,syriani_,Do you like the city or the countryside better? — Countryside  https://curiouscat.me/syriani_/post/652009006?1537160833 …,0,0,0,,,https://twitter.com/syriani_/status/1041554145461915648,,None,
1041554099207110657,2018-09-17,00:07:03,CDT,97017516,syriani_,What is your current dominant emotional state? — Anxiety  https://curiouscat.me/syriani_/post/652006521?1537160822 …,0,0,0,,,https://twitter.com/syriani_/status/1041554099207110657,,None,
1041554040608485376,2018-09-17,00:06:49,CDT,97017516,syriani_,"Have you ever been to Deir al-Zour and the surrounding area, and if so what was your experience like? — No I've only been to some ruins on the road between Homs desert and Deir el Zour a long time ago  https://curiouscat.me/syriani_/post/652005889?1537160808 …",0,0,0,,,https://twitter.com/syriani_/status/1041554040608485376,,None,
1041553817744101376,2018-09-17,00:05:55,CDT,97017516,syriani_,"Have you always longed to leave Syria? — No, ive only had that feeling since I came back. I wanted to come back when I was out of it. The...  https://curiouscat.me/syriani_/post/652004561?1537160755 …",0,0,1,,,https://twitter.com/syriani_/status/1041553817744101376,,None,
1041553646327132161,2018-09-17,00:05:15,CDT,97017516,syriani_,What was your favorite vacation destination in Syria? — Palmyra and Crack de Chevaliers castle in Homs  https://curiouscat.me/syriani_/post/652003972?1537160714 …,0,0,3,,,https://twitter.com/syriani_/status/1041553646327132161,,None,
1041553538671894529,2018-09-17,00:04:49,CDT,97017516,syriani_,"Are you familiar with the writer Khaled Khalifa, and if so what do you think of his work? — Im familiar with the writer and the ideology of his writing, which I admire, although I havent re...  https://curiouscat.me/syriani_/post/652003391?1537160689 …",0,0,0,,,https://twitter.com/syriani_/status/1041553538671894529,,None,
1041553064698814464,2018-09-17,00:02:56,CDT,97017516,syriani_,What did you enjoy most about Aleppo? — The weather  https://curiouscat.me/syriani_/post/652002069?1537160576 …,0,0,0,,,https://twitter.com/syriani_/status/1041553064698814464,,None,
1041552775476400131,2018-09-17,00:01:47,CDT,97017516,syriani_,"Which city in Syria did you enjoy the most/have the fondest memories of? — My hometown Aleppo of course, Palmyra was amazing too and I have lots of memories there  https://curiouscat.me/syriani_/post/652000394?1537160507 …",0,0,0,,,https://twitter.com/syriani_/status/1041552775476400131,,None,
1041548148567617536,2018-09-16,23:43:24,CDT,348608292,vendachief,@DonaldInDenial Have you witnessed @BrendaMtambo ‘s performance? She deserve a seat somewhere on your list,2,1,2,,,https://twitter.com/vendachief/status/1041548148567617536,,None,"DonaldInDenial,BrendaMtambo"
1041519906695593984,2018-09-16,21:51:10,CDT,348608292,vendachief,@SundayWorldZA Queen B 😂😂😂😂,0,0,0,,,https://twitter.com/vendachief/status/1041519906695593984,,None,SundayWorldZA
1041507135639642113,2018-09-16,21:00:26,CDT,40918114,SSAR_Aleppo,"From 5:57, International Space Station will fly over #Aleppo with magnitude -1.4, elevation 22.8 degree  https://ssar.space/s/ISS/201809170252 … #ISS pic.twitter.com/mWfRixz6Wv",0,0,0,,"#Aleppo,#ISS",https://twitter.com/SSAR_Aleppo/status/1041507135639642113,,None,
1041507059756400641,2018-09-16,21:00:07,CDT,799036475065139200,aleppo_breaking,SCD teams were targeted while rescuing civilians.,0,0,0,,,https://twitter.com/aleppo_breaking/status/1041507059756400641,,None,
1041483785676701696,2018-09-16,19:27:38,CDT,843943044642672640,KhadeejaKaram,@najwakaram Old but gold ✨❤,0,0,0,,,https://twitter.com/KhadeejaKaram/status/1041483785676701696,,None,najwakaram
1041481975519883264,2018-09-16,19:20:27,CDT,40918114,SSAR_Aleppo,"From 4:20, International Space Station will fly over #Aleppo with magnitude -2.1, elevation 29.3 degree  https://ssar.space/s/ISS/201809170115 … #ISS pic.twitter.com/NKa5QLqD0G",0,0,0,,"#Aleppo,#ISS",https://twitter.com/SSAR_Aleppo/status/1041481975519883264,,None,
1041480207587319808,2018-09-16,19:13:25,CDT,65918011,razanammaneh,@ella1000xxx I pray for you to get VIP,0,0,0,,,https://twitter.com/razanammaneh/status/1041480207587319808,,None,ella1000xxx
1041479245204213761,2018-09-16,19:09:36,CDT,65918011,razanammaneh,"@ella1000xxx I have a feeling that you will get the VIP , i don't know why",1,0,1,,,https://twitter.com/razanammaneh/status/1041479245204213761,,None,ella1000xxx
1041466717262807040,2018-09-16,18:19:49,CDT,65918011,razanammaneh,@RoadTripTV I don't want to trust anyone cos no one deserves my trust,0,0,0,,,https://twitter.com/razanammaneh/status/1041466717262807040,,None,RoadTripTV
1041449176612175873,2018-09-16,17:10:07,CDT,799036475065139200,aleppo_breaking,Urge ALL Syrian civilians to download the civilian homes.,0,0,0,,,https://twitter.com/aleppo_breaking/status/1041449176612175873,,None,
1041438547008540672,2018-09-16,16:27:53,CDT,394453938,KPF2013,"Low-key want to move back up to CLE, forgot how much I miss that place 😅",0,0,4,,,https://twitter.com/KPF2013/status/1041438547008540672,,None,
1041436431472836609,2018-09-16,16:19:28,CDT,983416908,MuhannadND,@EbeidMajd Leaving the tooth open for drainage is a malpractice,1,0,1,,,https://twitter.com/MuhannadND/status/1041436431472836609,,None,EbeidMajd
1041436095001649153,2018-09-16,16:18:08,CDT,4725140877,PDepodesta,Dan Bailey is very polite when he answers the phone. What a pleasant young man.,0,1,9,,,https://twitter.com/PDepodesta/status/1041436095001649153,,None,
1041434744444145665,2018-09-16,16:12:46,CDT,4725140877,PDepodesta,Fun fact not revealed on Hard Knocks....we call him Super Toe around the facility.,0,0,1,,,https://twitter.com/PDepodesta/status/1041434744444145665,,None,
1041433795734511616,2018-09-16,16:09:00,CDT,4725140877,PDepodesta,Gonna be sad to see those three go tomorrow. 😉,1,0,2,,,https://twitter.com/PDepodesta/status/1041433795734511616,,None,
1041432806818279424,2018-09-16,16:05:04,CDT,203892683,youssefdj,Coming Soon 🎼🎼🎼🎼🎼  https://www.facebook.com/story.php?story_fbid=10156030055407872&id=590187871 …,0,0,0,,,https://twitter.com/youssefdj/status/1041432806818279424,,None,
1041432702346579968,2018-09-16,16:04:39,CDT,1969643197,bassel_amin,Rock bottom,0,0,0,,,https://twitter.com/bassel_amin/status/1041432702346579968,,None,
1041423003962224640,2018-09-16,15:26:07,CDT,799036475065139200,aleppo_breaking,28 air raids that targeted #Hamediyah town south of #Maarat_alnuman city in the countryside of #Idlib #WhiteHelmets #SyrianCamps,0,0,1,,"#Hamediyah,#Maarat_alnuman,#Idlib,#WhiteHelmets,#SyrianCamps",https://twitter.com/aleppo_breaking/status/1041423003962224640,,None,
1041415710042476548,2018-09-16,14:57:08,CDT,2579160300,abo0od_almrbed,@BecauseRanya Great 😂😂 u will deal with it 🤙🏻,0,0,0,,,https://twitter.com/abo0od_almrbed/status/1041415710042476548,,None,BecauseRanya
1041414617984126980,2018-09-16,14:52:48,CDT,2579160300,abo0od_almrbed,@BecauseRanya Just enjoy with it 🤟🏻,1,0,0,,,https://twitter.com/abo0od_almrbed/status/1041414617984126980,,None,BecauseRanya
1041413787398627328,2018-09-16,14:49:30,CDT,542878199,CodyZurowski,Being a browns fan is such a emotional roller coaster,0,0,0,,,https://twitter.com/CodyZurowski/status/1041413787398627328,,None,
1041413621832548352,2018-09-16,14:48:50,CDT,1037567144127389696,QuiznosSyria,Waiting for my brand new Camaro like.. pic.twitter.com/pbSduX2h8w,0,0,1,,,https://twitter.com/QuiznosSyria/status/1041413621832548352,,None,
1041413185503412226,2018-09-16,14:47:06,CDT,542878199,CodyZurowski,That just made up for all the overthrows. Holy fuck,0,0,0,,,https://twitter.com/CodyZurowski/status/1041413185503412226,,None,
1041411576341979136,2018-09-16,14:40:42,CDT,722488909,JackThaJuiceMan,That OOB fumble challenge that the bills lost was bad,0,0,1,,,https://twitter.com/JackThaJuiceMan/status/1041411576341979136,,None,
1041407236743069696,2018-09-16,14:23:28,CDT,542878199,CodyZurowski,Every since throw he’s done this game that is 10+ yards is overthrown it seems..,0,0,1,,,https://twitter.com/CodyZurowski/status/1041407236743069696,,None,
1041403585051992065,2018-09-16,14:08:57,CDT,542878199,CodyZurowski,@ZestyItalian14 We’ve had clowns since we let Phil leave. /:,0,0,1,,,https://twitter.com/CodyZurowski/status/1041403585051992065,,None,ZestyItalian14
1041403375856832512,2018-09-16,14:08:07,CDT,542878199,CodyZurowski,I miss Phil,0,0,0,,,https://twitter.com/CodyZurowski/status/1041403375856832512,,None,
1041400884494778372,2018-09-16,13:58:13,CDT,2966611060,keremofaleppo,@omerallidaki Make Don,1,0,1,,,https://twitter.com/keremofaleppo/status/1041400884494778372,,None,omerallidaki
1041395474765422592,2018-09-16,13:36:44,CDT,97017516,syriani_,"You're lost at sea, then I'll command your boat to me again",0,2,3,,,https://twitter.com/syriani_/status/1041395474765422592,,None,
1041393095559012353,2018-09-16,13:27:16,CDT,97017516,syriani_,Ask me anything! https://curiouscat.me/syriani_ ,0,0,0,,,https://twitter.com/syriani_/status/1041393095559012353,,None,
1041392347974696961,2018-09-16,13:24:18,CDT,97017516,syriani_,Which song has made you feel the most? — Feel the most what? https://curiouscat.me/syriani_/post/651661486?1537122258 …,0,0,0,,,https://twitter.com/syriani_/status/1041392347974696961,,None,
1041391125674651648,2018-09-16,13:19:27,CDT,248372134,AboSeFo,Just posted a video @ Technology World  https://www.instagram.com/p/Bny_hy_HLC2/?utm_source=ig_twitter_share&igshid=1s458dz5vdzt …,0,0,0,,,https://twitter.com/AboSeFo/status/1041391125674651648,,None,
